ID,image_id,category_id,bbox,score
387,21639,2,"[187.882, 256.73, 11.647, 19.876]",0.5390900000000001
388,12088,2,"[156.362, 254.694, 26.565, 33.298]",0.8809600000000001
389,12088,2,"[191.699, 253.918, 15.227, 21.263]",0.77754
390,12088,5,"[320.156, 163.933, 11.05, 33.821]",0.6045200000000001
391,12088,5,"[156.317, 87.975, 13.429, 41.64]",0.54281
392,12088,5,"[191.99, 229.711, 4.731, 12.858]",0.31781000000000004
393,12088,5,"[216.989, 237.259, 5.214, 13.27]",0.28687
394,21579,2,"[164.139, 265.208, 23.9, 30.578]",0.8502000000000001
395,21579,2,"[203.503, 264.42, 14.513, 20.23]",0.68579
396,21579,5,"[239.093, 242.165, 5.198, 14.441]",0.515
397,21579,5,"[210.644, 233.229, 4.77, 12.92]",0.5067900000000001
398,27324,2,"[168.587, 260.854, 24.593, 29.85]",0.8288200000000001
399,27324,5,"[252.975, 235.194, 4.355, 14.013]",0.7352000000000001
400,27324,2,"[214.375, 259.907, 15.132, 19.599]",0.73487
401,27324,5,"[251.717, 233.437, 6.484, 17.102]",0.41285000000000005
402,27324,5,"[219.325, 224.47, 5.574, 13.252]",0.26746000000000003
403,27324,2,"[281.325, 254.157, 26.158, 16.811]",0.24468
404,13663,2,"[178.507, 259.709, 24.714, 29.413]",0.86062
405,13663,5,"[277.367, 218.271, 6.699, 20.606]",0.7536
406,13663,2,"[229.219, 257.766, 15.258, 20.323]",0.6302
407,13663,5,"[225.103, 207.872, 6.459, 17.992]",0.39551000000000003
408,13663,5,"[269.673, 230.005, 6.516, 15.39]",0.34058000000000005
409,29503,2,"[181.802, 260.163, 25.354, 29.704]",0.8254300000000001
410,29503,2,"[232.416, 259.037, 14.885, 19.578]",0.69403
411,29503,5,"[275.017, 229.253, 5.926, 15.191]",0.6150800000000001
412,29503,5,"[284.959, 213.325, 7.837, 21.79]",0.60065
413,29503,5,"[226.141, 203.298, 6.5809999999999995, 19.772]",0.26937
414,29503,5,"[279.81, 224.767, 7.138, 16.81]",0.23403000000000002
415,9773,2,"[181.568, 258.173, 25.036, 29.236]",0.8651700000000001
416,9773,2,"[227.991, 259.37, 12.919, 16.584]",0.7315600000000001
417,9773,2,"[381.426, 240.326, 74.678, 42.341]",0.68418
418,9773,5,"[295.202, 197.046, 8.107, 23.965]",0.6517000000000001
419,9773,5,"[204.536, 154.626, 8.282, 26.155]",0.6423800000000001
420,9773,5,"[385.942, 103.771, 16.326, 58.523]",0.46132000000000006
421,9773,4,"[385.475, 104.876, 17.189, 54.899]",0.41919
422,5833,2,"[179.561, 256.925, 25.136, 30.13]",0.8615600000000001
423,5833,2,"[223.839, 255.843, 13.83, 17.248]",0.8042600000000001
424,5833,1,"[252.339, 253.378, 6.693, 21.343]",0.44831000000000004
425,27898,2,"[164.755, 259.794, 26.535, 31.067]",0.87697
426,27898,2,"[212.136, 258.136, 13.694, 19.316]",0.6911
427,27898,1,"[249.561, 249.306, 9.284, 32.669]",0.5515300000000001
428,2219,2,"[174.284, 262.657, 27.554, 31.916]",0.8791800000000001
429,2219,2,"[100.317, 266.161, 23.995, 26.737]",0.86321
430,2219,2,"[216.016, 261.603, 14.055, 17.667]",0.73316
431,2219,1,"[309.169, 241.274, 17.143, 73.763]",0.6738200000000001
432,2219,3,"[311.248, 239.507, 14.947, 75.718]",0.5553400000000001
433,27705,2,"[169.45, 261.654, 27.343, 34.183]",0.85467
434,27705,2,"[207.349, 262.384, 14.566, 18.093]",0.7494400000000001
435,19328,2,"[143.744, 260.472, 33.154, 39.1]",0.8675400000000001
436,19328,2,"[186.763, 260.985, 15.477, 19.254]",0.7977500000000001
437,29372,2,"[135.469, 258.514, 36.961, 44.127]",0.8754900000000001
438,29372,2,"[194.69, 257.666, 16.147, 20.99]",0.7828900000000001
439,29372,2,"[166.341, 257.879, 9.444, 14.211]",0.47004
440,6496,2,"[0.608, 255.801, 83.224, 147.081]",0.93581
441,6496,2,"[162.303, 260.85, 26.64, 33.13]",0.88587
442,6496,2,"[144.814, 261.305, 17.197, 23.319]",0.7428300000000001
443,6496,11,"[251.601, 224.966, 93.365, 46.909]",0.22923000000000002
444,19471,2,"[175.822, 257.045, 27.741, 34.879]",0.88185
445,19471,2,"[0.094, 256.68, 68.411, 176.046]",0.87897
446,19471,2,"[146.621, 257.713, 18.365, 25.367]",0.77968
447,19471,2,"[61.516, 263.432, 20.502, 22.974]",0.7146300000000001
448,19471,11,"[230.074, 230.585, 84.449, 37.282]",0.24243
449,14737,2,"[187.185, 255.95, 34.929, 42.928]",0.8841800000000001
450,14737,2,"[18.858, 257.258, 51.082, 53.961]",0.88414
451,14737,2,"[164.984, 259.55, 22.015, 28.775]",0.80627
452,14737,3,"[246.506, 247.34, 10.78, 42.524]",0.6857500000000001
453,14737,3,"[343.835, 230.144, 11.676, 50.301]",0.67581
454,14737,3,"[326.873, 239.255, 7.822, 33.991]",0.33812000000000003
455,14737,3,"[339.542, 230.816, 11.641, 47.651]",0.27286000000000005
456,14737,11,"[0.0, 214.549, 33.001, 100.015]",0.25299000000000005
457,27950,11,"[0.0, 190.875, 63.49, 124.548]",0.8878400000000001
458,27950,2,"[188.092, 257.735, 36.567, 45.402]",0.86555
459,27950,2,"[56.88, 259.07, 35.244, 46.108]",0.82584
460,27950,2,"[164.437, 258.306, 24.203, 31.58]",0.8182200000000001
461,27950,3,"[245.473, 255.605, 8.569, 33.825]",0.6637400000000001
462,27950,3,"[314.214, 244.291, 8.406, 31.591]",0.5366700000000001
463,27950,3,"[324.602, 243.121, 10.267, 34.069]",0.45548000000000005
464,27950,5,"[419.18, 31.332, 25.442, 106.215]",0.39545
465,27950,3,"[329.406, 242.252, 9.356, 36.07]",0.357
466,27950,4,"[418.264, 32.055, 27.661, 105.227]",0.25188000000000005
467,27950,3,"[313.49, 244.454, 19.402, 32.037]",0.25002
468,26602,2,"[86.768, 228.402, 166.016, 208.758]",0.95047
469,26602,2,"[340.071, 245.994, 95.431, 51.366]",0.91205
470,26602,2,"[43.044, 259.582, 38.457, 36.988]",0.8788600000000001
471,26602,2,"[467.111, 243.176, 44.889, 44.765]",0.87697
472,26602,7,"[196.095, 129.814, 8.822, 32.649]",0.8041100000000001
473,26602,7,"[283.504, 194.399, 9.102, 30.16]",0.76817
474,26602,1,"[329.94, 245.797, 20.08, 50.44]",0.7401700000000001
475,26602,8,"[138.333, 125.995, 10.972, 31.623]",0.71216
476,26602,3,"[284.939, 246.771, 10.746, 41.692]",0.6590900000000001
477,26602,3,"[293.985, 246.429, 9.807, 38.621]",0.36746
478,20765,2,"[87.137, 227.161, 165.243, 210.889]",0.94842
479,20765,2,"[431.858, 245.125, 80.142, 45.032]",0.8876100000000001
480,20765,2,"[42.85, 258.711, 38.575, 38.02]",0.8684000000000001
481,20765,7,"[195.913, 130.105, 9.188, 34.3]",0.7820300000000001
482,20765,1,"[329.494, 248.423, 14.529, 46.589]",0.7707700000000001
483,20765,1,"[384.32, 243.546, 34.396, 49.451]",0.76719
484,20765,7,"[283.583, 194.33, 9.237, 30.305]",0.76482
485,20765,8,"[138.283, 126.18, 10.725999999999999, 30.729]",0.7300200000000001
486,20765,3,"[286.253, 247.78, 10.224, 39.772]",0.59855
487,20765,3,"[268.561, 248.781, 9.341, 32.594]",0.5389900000000001
488,20765,3,"[274.841, 249.064, 9.549, 32.233]",0.37715000000000004
489,20765,3,"[277.216, 248.56, 9.304, 35.006]",0.2869
490,12961,2,"[87.257, 228.482, 165.334, 209.093]",0.9514400000000001
491,12961,2,"[287.649, 248.687, 95.893, 51.034]",0.91039
492,12961,2,"[466.574, 242.907, 45.426, 44.598]",0.8831100000000001
493,12961,2,"[42.98, 259.579, 38.364, 37.34]",0.8819100000000001
494,12961,7,"[196.087, 130.188, 8.998, 33.414]",0.79081
495,12961,7,"[283.735, 194.484, 8.847, 29.816]",0.78734
496,12961,1,"[384.684, 242.123, 35.106, 51.968]",0.7617700000000001
497,12961,8,"[138.217, 126.561, 10.687, 30.295]",0.7227500000000001
498,12961,3,"[285.517, 247.226, 9.589, 38.503]",0.66173
499,12961,3,"[270.854, 248.512, 8.408, 34.537]",0.59672
500,12961,3,"[261.277, 249.472, 10.248, 34.889]",0.5536800000000001
501,12961,3,"[264.121, 248.814, 14.39, 34.568]",0.27252000000000004
502,19178,2,"[85.937, 228.558, 165.186, 207.276]",0.9513100000000001
503,19178,2,"[286.401, 230.925, 121.02, 68.951]",0.9022600000000001
504,19178,2,"[466.774, 242.846, 45.226, 44.821]",0.8768800000000001
505,19178,2,"[43.071, 259.853, 38.191, 36.537]",0.8443100000000001
506,19178,7,"[283.694, 194.306, 9.263, 30.565]",0.8004500000000001
507,19178,7,"[196.291, 130.769, 8.606, 31.916]",0.7721100000000001
508,19178,8,"[138.193, 126.291, 10.849, 30.908]",0.72162
509,19178,2,"[0.0, 252.356, 16.432, 71.796]",0.69318
510,19178,1,"[80.732, 251.336, 25.401, 43.784]",0.6707500000000001
511,19178,3,"[272.968, 251.039, 8.82, 34.442]",0.5263500000000001
512,19178,3,"[267.57, 251.281, 11.074, 34.648]",0.5070600000000001
513,19178,3,"[285.457, 245.382, 10.912, 40.037]",0.38648000000000005
514,19178,3,"[265.885, 250.434, 8.617, 34.951]",0.2999
515,19178,3,"[277.259, 248.133, 9.983, 36.809]",0.23319
516,28162,2,"[87.037, 228.379, 164.558, 208.252]",0.9503600000000001
517,28162,2,"[42.702, 259.328, 38.883, 37.476]",0.8732200000000001
518,28162,7,"[196.106, 129.253, 8.774000000000001, 32.518]",0.7930400000000001
519,28162,3,"[457.745, 229.07, 43.062, 123.521]",0.7878200000000001
520,28162,1,"[328.233, 246.826, 19.597, 48.869]",0.762
521,28162,7,"[283.468, 194.042, 9.423, 31.309]",0.75958
522,28162,8,"[138.274, 125.913, 11.037, 31.669]",0.7084900000000001
523,28162,2,"[428.762, 241.82, 73.368, 47.91]",0.6728900000000001
524,28162,1,"[238.748, 243.009, 36.052, 53.338]",0.6155400000000001
525,28162,3,"[283.683, 245.329, 11.429, 42.337]",0.58286
526,28162,3,"[274.954, 246.825, 10.522, 42.325]",0.5332300000000001
527,28162,2,"[483.814, 237.499, 28.122, 50.637]",0.47117000000000003
528,28162,3,"[244.307, 247.132, 28.631, 46.688]",0.46306
529,28162,3,"[291.804, 245.977, 9.436, 39.355]",0.41834000000000005
530,28162,2,"[440.214, 237.769, 65.385, 85.514]",0.3252
531,28162,3,"[295.027, 246.774, 8.703, 36.435]",0.2755
532,28162,1,"[230.872, 246.518, 14.786, 45.805]",0.23804000000000003
533,28162,3,"[440.214, 237.769, 65.385, 85.514]",0.23544
534,29779,2,"[87.699, 227.437, 165.494, 210.875]",0.9485600000000001
535,29779,2,"[325.211, 247.727, 86.302, 48.741]",0.88551
536,29779,3,"[259.812, 236.745, 34.926, 108.58]",0.8167700000000001
537,29779,7,"[283.453, 194.039, 9.532, 30.057]",0.7730300000000001
538,29779,7,"[196.074, 129.483, 9.591, 31.323]",0.7712300000000001
539,29779,8,"[138.109, 126.001, 10.99, 31.087]",0.7239500000000001
540,29779,1,"[468.83, 243.52, 43.17, 46.469]",0.7237800000000001
541,29779,1,"[433.157, 242.558, 41.439, 49.471]",0.71979
542,29779,1,"[38.915, 252.545, 35.557, 47.381]",0.57298
543,29779,3,"[40.323, 253.237, 28.184, 47.59]",0.47372000000000003
544,29779,3,"[20.618, 256.833, 12.691, 44.741]",0.43904000000000004
545,29779,1,"[331.957, 245.688, 12.262, 27.777]",0.39423
546,29779,1,"[44.29, 255.408, 22.566, 44.742]",0.38386000000000003
547,29779,1,"[12.265, 258.85, 20.969, 43.819]",0.33388
548,29779,3,"[16.117, 258.47, 14.919, 43.861]",0.32179
549,29779,3,"[45.416, 255.027, 31.706, 42.189]",0.29493
550,29779,1,"[328.688, 246.52, 16.193, 34.759]",0.29477000000000003
551,29779,3,"[13.083, 260.422, 12.283, 41.949]",0.23064
552,29707,2,"[87.437, 226.915, 164.633, 209.346]",0.9504300000000001
553,29707,2,"[252.779, 250.669, 65.723, 41.915]",0.9091300000000001
554,29707,7,"[283.899, 194.44, 8.9, 29.45]",0.7999100000000001
555,29707,7,"[196.098, 129.102, 9.435, 31.717]",0.75112
556,29707,1,"[329.638, 245.442, 19.154, 51.034]",0.74465
557,29707,1,"[358.907, 250.14, 31.004, 39.23]",0.7324900000000001
558,29707,8,"[138.179, 126.13, 10.918, 31.012]",0.72467
559,29707,1,"[0.0, 244.945, 28.301, 83.009]",0.70525
560,29707,1,"[394.63, 242.246, 50.56, 51.093]",0.70196
561,29707,1,"[48.207, 221.836, 53.244, 107.035]",0.66383
562,29707,1,"[17.511, 258.427, 22.923000000000002, 41.922]",0.51987
563,29707,1,"[0.0, 251.311, 41.192, 61.989]",0.41209
564,29707,1,"[41.855, 253.761, 41.427, 58.574]",0.39768000000000003
565,29707,1,"[233.763, 251.54, 11.247, 39.19]",0.38565000000000005
566,29707,1,"[64.38, 224.676, 31.76, 93.066]",0.35941
567,29707,1,"[44.723, 240.735, 47.108, 81.155]",0.34199
568,29707,1,"[90.046, 254.031, 20.655, 41.654]",0.31164000000000003
569,29707,3,"[64.38, 224.676, 31.76, 93.066]",0.30079
570,29707,1,"[42.501, 258.826, 24.05, 47.427]",0.25777
571,29707,3,"[365.862, 232.086, 8.205, 23.64]",0.24846000000000001
572,29707,1,"[230.948, 250.247, 10.889, 40.697]",0.2305
573,2951,2,"[86.852, 227.964, 164.452, 207.454]",0.9462400000000001
574,2951,7,"[283.586, 193.686, 9.63, 30.867]",0.8060200000000001
575,2951,7,"[196.222, 128.063, 9.547, 36.193]",0.77988
576,2951,1,"[228.597, 216.795, 60.348, 109.383]",0.7483200000000001
577,2951,1,"[357.138, 245.157, 40.866, 47.833]",0.71969
578,2951,8,"[137.966, 125.865, 11.242, 31.346]",0.7108700000000001
579,2951,3,"[47.715, 236.82, 38.337, 116.713]",0.69681
580,2951,1,"[328.639, 246.098, 20.46, 50.018]",0.6829700000000001
581,2951,1,"[301.069, 248.809, 27.289, 44.728]",0.6316
582,2951,1,"[29.771, 257.007, 24.933, 44.767]",0.5613600000000001
583,2951,1,"[365.371, 248.367, 27.309, 42.909]",0.48759
584,2951,1,"[76.757, 235.113, 30.861, 104.16]",0.33581000000000005
585,2951,3,"[73.981, 233.69, 29.318, 111.643]",0.30299000000000004
586,2951,2,"[46.894, 257.689, 25.016, 38.81]",0.29659
587,2951,1,"[297.754, 245.12, 40.776, 51.114]",0.29372000000000004
588,15411,2,"[87.174, 228.054, 164.606, 207.281]",0.94991
589,15411,7,"[283.496, 193.749, 9.672, 30.983]",0.7776700000000001
590,15411,7,"[196.465, 130.927, 8.846, 33.097]",0.7685700000000001
591,15411,1,"[312.824, 231.788, 61.105, 91.369]",0.7398300000000001
592,15411,8,"[138.23, 125.925, 10.866, 31.15]",0.7168800000000001
593,15411,1,"[230.335, 234.985, 46.04, 87.699]",0.71567
594,15411,1,"[402.461, 228.402, 65.038, 92.131]",0.64995
595,15411,2,"[408.117, 232.929, 101.593, 66.078]",0.60609
596,15411,1,"[38.583, 226.736, 58.992, 99.186]",0.59386
597,15411,2,"[1.491, 253.104, 64.183, 59.593]",0.50854
598,15411,3,"[1.937, 237.045, 26.153, 111.58]",0.46484000000000003
599,15411,1,"[305.357, 248.47, 26.922, 39.669]",0.42862000000000006
600,15411,3,"[272.504, 249.082, 9.662, 33.271]",0.41907000000000005
601,15411,1,"[315.5, 248.59, 16.141, 36.108]",0.38269000000000003
602,15411,3,"[264.892, 249.832, 13.476, 32.942]",0.36687000000000003
603,15411,1,"[85.426, 251.185, 12.81, 42.005]",0.30366000000000004
604,15411,1,"[261.958, 249.11, 12.341, 34.929]",0.296
605,15411,1,"[269.804, 249.546, 12.699, 33.687]",0.28435000000000005
606,1332,2,"[132.001, 260.967, 41.34, 48.003]",0.89202
607,1332,2,"[209.718, 259.86, 16.677, 20.674]",0.7843100000000001
608,1332,2,"[2.733, 261.071, 44.812, 42.02]",0.7407400000000001
609,1332,2,"[165.993, 262.705, 10.266, 16.188]",0.36734000000000006
610,1332,2,"[333.315, 247.707, 24.064, 17.607]",0.32074
611,19487,2,"[86.523, 227.845, 165.618, 208.963]",0.9495
612,19487,2,"[20.759, 245.506, 99.795, 71.55]",0.8785100000000001
613,19487,7,"[196.033, 130.165, 8.904, 32.54]",0.8079400000000001
614,19487,1,"[404.672, 232.773, 60.761, 88.156]",0.7827700000000001
615,19487,1,"[310.292, 234.406, 57.014, 87.977]",0.77851
616,19487,7,"[283.533, 194.042, 9.506, 30.863]",0.7712100000000001
617,19487,8,"[138.092, 125.842, 11.027, 31.412]",0.70477
618,19487,1,"[273.9, 246.598, 36.551, 49.22]",0.5617300000000001
619,19487,1,"[497.744, 250.756, 14.154, 70.166]",0.54142
620,19487,3,"[266.298, 249.733, 9.24, 33.405]",0.52593
621,19487,3,"[262.178, 249.766, 10.986, 35.034]",0.5247200000000001
622,19487,3,"[273.255, 248.772, 9.23, 36.57]",0.44538000000000005
623,19487,1,"[229.702, 251.078, 22.33, 42.78]",0.39672
624,19487,1,"[321.613, 231.683, 36.037, 84.738]",0.39440000000000003
625,19487,3,"[231.256, 249.229, 17.148, 44.784]",0.37788000000000005
626,19487,3,"[280.986, 246.061, 23.213, 47.659]",0.36938000000000004
627,19487,3,"[267.949, 249.494, 13.45, 36.076]",0.30637000000000003
628,19487,3,"[258.751, 249.368, 10.292, 35.471]",0.25129
629,19487,3,"[274.383, 246.213, 12.533, 44.269]",0.24745000000000003
630,3683,2,"[87.38, 228.809, 164.496, 208.907]",0.9507000000000001
631,3683,2,"[352.356, 250.282, 82.058, 44.086]",0.89807
632,3683,7,"[283.614, 194.264, 9.364, 31.16]",0.8013300000000001
633,3683,7,"[196.186, 130.616, 8.865, 33.288]",0.77946
634,3683,1,"[327.988, 247.182, 19.852, 46.722]",0.7435900000000001
635,3683,3,"[88.496, 230.846, 21.313, 64.148]",0.7344700000000001
636,3683,8,"[138.035, 125.839, 11.015, 31.341]",0.7175800000000001
637,3683,2,"[484.949, 252.449, 27.051, 35.425]",0.66624
638,3683,1,"[245.335, 250.956, 22.686, 43.704]",0.64531
639,3683,1,"[5.359, 263.841, 25.432, 35.806]",0.55745
640,3683,3,"[272.801, 250.355, 9.757, 35.611]",0.5228700000000001
641,3683,3,"[283.847, 247.13, 12.614, 37.997]",0.46129000000000003
642,3683,3,"[35.143, 258.728, 16.017, 41.247]",0.45424000000000003
643,3683,1,"[34.787, 255.968, 37.611, 44.172]",0.44312
644,3683,3,"[280.517, 247.891, 10.782, 37.73]",0.41809
645,3683,3,"[46.824, 257.407, 24.558, 41.958]",0.41694000000000003
646,3683,3,"[33.591, 257.975, 32.39, 41.368]",0.38981000000000005
647,3683,3,"[285.62, 246.839, 17.093, 37.861]",0.36162000000000005
648,3683,1,"[368.79, 247.329, 12.865, 22.697]",0.32165000000000005
649,3683,3,"[369.072, 247.459, 13.184, 22.836]",0.31194000000000005
650,3683,3,"[296.001, 244.777, 10.086, 39.118]",0.28467000000000003
651,3683,1,"[83.66, 229.316, 30.556, 68.295]",0.26823
652,3683,3,"[8.306, 263.503, 21.107, 36.017]",0.25678
653,29222,2,"[85.703, 228.11, 164.539, 209.137]",0.95215
654,29222,2,"[43.503, 259.461, 37.66, 36.913]",0.8593500000000001
655,29222,2,"[405.486, 242.402, 83.746, 49.181]",0.85111
656,29222,2,"[349.676, 250.664, 69.059, 43.124]",0.8352700000000001
657,29222,7,"[196.023, 129.458, 9.461, 34.752]",0.7811800000000001
658,29222,7,"[283.321, 193.912, 9.648, 31.445]",0.77832
659,29222,1,"[327.891, 247.589, 20.233, 47.946]",0.7564500000000001
660,29222,8,"[138.212, 126.159, 10.802, 31.016]",0.7188100000000001
661,29222,3,"[293.417, 248.743, 9.621, 37.499]",0.62155
662,29222,1,"[248.694, 249.927, 18.967, 42.188]",0.6188100000000001
663,29222,3,"[1.6139999999999999, 261.488, 11.743, 40.345]",0.57267
664,29222,2,"[79.103, 261.236, 23.783, 30.001]",0.5531400000000001
665,29222,3,"[302.616, 248.435, 9.95, 37.907]",0.53358
666,29222,3,"[281.398, 249.991, 9.967, 35.651]",0.52259
667,29222,1,"[1.67, 260.811, 12.895, 41.967]",0.44811000000000006
668,29222,3,"[20.894, 261.236, 11.712, 38.752]",0.44278000000000006
669,29222,3,"[297.941, 249.493, 11.402, 35.828]",0.43937000000000004
670,29222,3,"[270.799, 249.698, 8.186, 31.744]",0.4247
671,29222,1,"[19.737, 262.036, 11.335, 38.769]",0.24421
672,14245,2,"[86.034, 228.883, 165.408, 208.582]",0.9500600000000001
673,14245,2,"[354.732, 243.973, 91.163, 50.831]",0.86719
674,14245,2,"[43.562, 258.985, 38.029, 37.629]",0.8507300000000001
675,14245,3,"[244.695, 227.521, 34.287, 106.971]",0.79551
676,14245,7,"[196.042, 127.992, 9.605, 35.8]",0.78688
677,14245,7,"[283.5, 193.456, 10.028, 32.058]",0.7828400000000001
678,14245,1,"[327.858, 246.621, 20.29, 49.671]",0.7434400000000001
679,14245,8,"[138.151, 126.213, 10.914, 31.033]",0.71511
680,14245,3,"[285.211, 249.716, 11.345, 37.912]",0.57133
681,14245,3,"[306.284, 248.122, 9.522, 39.678]",0.5538200000000001
682,14245,3,"[297.013, 248.473, 10.755, 37.118]",0.5415300000000001
683,14245,2,"[79.457, 260.599, 23.343, 30.917]",0.43661000000000005
684,14245,3,"[10.201, 263.712, 14.674, 38.97]",0.42244000000000004
685,14245,1,"[7.28, 263.943, 20.259, 38.131]",0.36928000000000005
686,14245,1,"[78.987, 259.169, 24.693, 32.74]",0.3079
687,14245,3,"[281.552, 249.369, 12.662, 36.031]",0.26791000000000004
688,14245,3,"[0.0, 256.744, 11.678, 45.126]",0.25927
689,14245,3,"[304.217, 246.928, 15.304, 42.014]",0.23500000000000001
690,24589,2,"[87.083, 227.113, 165.181, 210.654]",0.95042
691,24589,2,"[301.382, 246.611, 85.876, 49.586]",0.8792800000000001
692,24589,2,"[42.932, 259.038, 38.383, 37.51]",0.87885
693,24589,7,"[196.455, 130.965, 9.165, 33.17]",0.80373
694,24589,7,"[283.669, 193.665, 9.768, 31.308]",0.7981100000000001
695,24589,2,"[78.577, 260.823, 25.172, 31.207]",0.7490800000000001
696,24589,8,"[138.018, 125.845, 11.163, 31.36]",0.71199
697,24589,1,"[251.801, 247.17, 18.226, 43.164]",0.61424
698,24589,3,"[271.556, 245.464, 9.988, 38.933]",0.48281
699,24589,1,"[296.601, 248.545, 18.878, 42.316]",0.47711000000000003
700,18854,2,"[85.609, 228.728, 165.936, 208.569]",0.9511600000000001
701,18854,2,"[42.745, 259.245, 38.617, 38.029]",0.86236
702,18854,7,"[195.942, 130.242, 9.477, 34.126]",0.7959100000000001
703,18854,7,"[283.337, 193.481, 10.212, 32.326]",0.7671300000000001
704,18854,2,"[462.136, 246.47, 49.837, 43.685]",0.76292
705,18854,2,"[78.851, 261.632, 24.958, 30.726]",0.75812
706,18854,8,"[137.93, 125.765, 11.245, 31.57]",0.71162
707,18854,3,"[356.896, 245.046, 11.291, 46.701]",0.6949200000000001
708,18854,2,"[1.53, 293.991, 16.81, 118.653]",0.6864
709,18854,3,"[274.598, 246.92, 9.997, 39.869]",0.65525
710,18854,3,"[366.714, 245.811, 10.342, 43.049]",0.64995
711,18854,3,"[296.305, 242.543, 11.165, 43.965]",0.64924
712,18854,1,"[315.958, 246.029, 12.531, 48.171]",0.6226
713,18854,1,"[329.08, 246.643, 18.866, 47.39]",0.60243
714,18854,1,"[439.049, 233.723, 25.828, 69.046]",0.56454
715,18854,1,"[245.416, 250.449, 12.591, 39.692]",0.44924000000000003
716,18854,3,"[270.532, 248.082, 8.197, 37.865]",0.43209000000000003
717,18854,3,"[286.101, 243.26, 9.846, 43.243]",0.42778000000000005
718,18854,3,"[246.376, 250.89, 11.336, 35.837]",0.38341000000000003
719,18854,1,"[451.015, 237.179, 15.959, 60.998]",0.35748
720,18854,3,"[439.228, 231.698, 21.269, 71.16]",0.34688
721,18854,3,"[259.153, 251.934, 7.886, 26.787]",0.28344
722,18854,3,"[344.989, 246.062, 13.326, 45.887]",0.25108
723,18854,3,"[350.713, 246.999, 14.955, 43.368]",0.24982000000000001
724,18854,3,"[255.229, 251.856, 10.691, 26.013]",0.23428000000000002
